date,provider,network,account_id,shortname,campaign_start_date,campaign_end_date,brand,free_field,adset_name,adset_group,ad_name,display_path,ad_type,device,spend,clicks,imps,conversions,sessions,users,new_users,page_views,Sales
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5817,1,321,3,1,17,8,83,15.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5817,1,321,3,56,1,3,100,12
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5817,1,321,3,67,26,20,30,16
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5817,1,321,3,64,60,18,71,12.9
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5500,5,67,1,1,17,8,83,16.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5500,5,67,1,56,1,3,100,11.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5500,5,67,1,67,26,20,30,7.3
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,5500,5,67,1,64,60,18,71,19.4
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,600,2,157,1,1,17,8,83,22.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,600,2,157,1,56,1,3,100,11.5
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,600,2,157,1,67,26,20,30,16.9
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 1,Broad Tr,YqeNG+/UId+kO2KLjzKxBg==12CHLK78S8wvbxj70aCyoA==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,600,2,157,1,64,60,18,71,11.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Computers,1300,1,94,3,1,17,8,83,15.5
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Computers,1300,1,94,3,56,1,3,100,25.4
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Computers,1300,1,94,3,67,26,20,30,17.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Computers,1300,1,94,3,64,60,18,71,11.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,2500,1,68,3,1,17,8,83,23.8
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,2500,1,68,3,56,1,3,100,14.8
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,2500,1,68,3,67,26,20,30,14.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,2500,1,68,3,64,60,18,71,20.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,6900,1,223,0,1,17,8,83,19.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,6900,1,223,0,56,1,3,100,7.2
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,6900,1,223,0,67,26,20,30,8.7
01-10-2021,Platform 2,channel 2,KvHZHCUnRS1G2k25DBXWig==,amacrm,01-10-2021,03-10-2021,AMA,WALLMART,Broad Tr | text 3,Broad Tr,x/NX0dIXDXJ5O2JeVUj0hg==mRLvPGX0fBcYn83RRfMbYw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,6900,1,223,0,64,60,18,71,5.3
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,19,43,6,62,19.8
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,29,46,0,107,13.4
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,12,56,14,21,21.8
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,49,24,5,109,14.1
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,9,20,2,52,15.9
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,3139,2,186,0,45,59,12,23,14.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,19,43,6,62,12.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,29,46,0,107,12.2
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,12,56,14,21,9.4
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,49,24,5,109,15.9
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,9,20,2,52,6.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Tablets with full browsers,300,5,67,1,45,59,12,23,15.5
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,19,43,6,62,7
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,29,46,0,107,11.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,12,56,14,21,15.2
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,49,24,5,109,19.7
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,9,20,2,52,10.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==fLFwmpZpCje4FV/syLYS8g==,https://www.walmart.com,Expanded text ad,Computers,7500,0,93,2,45,59,12,23,6.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,19,43,6,62,8.8
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,29,46,0,107,24.7
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,12,56,14,21,9.7
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,49,24,5,109,1.6
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,9,20,2,52,12.7
01-10-2021,Platform 2,channel 2,DLH2GuJt0uJopHspKxKPmg==,student,01-10-2021,03-10-2021,UNIVERSITY,WALLMART,Broad Tr | text 5,Broad Tr,IU5a2+QIPHTDpAUH69SJmw==S2YGN4JApQtan9HGz/89Xw==,https://www.walmart.com,Expanded text ad,Mobile devices with full browsers,0,5,4,3,45,59,12,23,5.7
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,35,0,55,0,13,33,3,61,19.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,35,0,55,0,42,19,2,108,10.8
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,35,0,55,0,8,41,9,98,11.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,7,1,334,1,13,33,3,61,9.5
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,7,1,334,1,42,19,2,108,20.8
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==q9wKnBCOfg2UHGZSeDSwQw==z5B9C8/Z5VLRNLQMKZB02g==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,7,1,334,1,8,41,9,98,9.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,3,51,2,13,33,3,61,20.7
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,3,51,2,42,19,2,108,10.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,3,51,2,8,41,9,98,19.2
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,60,2,232,0,13,33,3,61,20.1
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,60,2,232,0,42,19,2,108,10.4
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,60,2,232,0,8,41,9,98,11.4
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,14,2,204,1,13,33,3,61,10.3
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,14,2,204,1,42,19,2,108,13.2
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,14,2,204,1,8,41,9,98,25.4
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,16,4,244,1,13,33,3,61,10.9
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,16,4,244,1,42,19,2,108,10.1
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,16,4,244,1,8,41,9,98,16.1
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,46,6,41,2,13,33,3,61,11.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,46,6,41,2,42,19,2,108,16.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Computers,46,6,41,2,8,41,9,98,19
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,0,258,0,13,33,3,61,15.6
01-10-2021,Platform 1,channel 1,KvHZHCUnRS1G2k25DBXWig==,strangeadventure,01-10-2021,03-10-2021,EXPEDITION,WALLMART,Broad | adset 1,Broad,GyklXyqLs+X58idmnipQLA==umSH0KgpE5d1hk7z89WRYg==L2xLfMOQtVfGLNscF2lwlw==,https://www.walmart.com/zNwbVNv+6Wzm8qpln071bQ==,Expanded text ad,Mobile devices with full browsers,24,0,258,0,42,19,2,108,3.2
